key	source	name	k10	k25	k50	k100	k200	provenance
reactome:R-HSA-2024096	reactome	HS-GAG degradation	4	10	21	42	81	
reactome:R-HSA-2024101	reactome	CS/DS degradation	4	10	21	42	81	
reactome:R-HSA-202670	reactome	ERKs are inactivated	10	25	50	100	198	
reactome:R-HSA-204005	reactome	COPII-mediated vesicle transport	7	19	36	70	137	
reactome:R-HSA-204998	reactome	Cell death signalling via NRAGE, NRIF and NADE	10	22	44	86	172	
reactome:R-HSA-209543	reactome	p75NTR recruits signalling complexes	10	22	44	86	172	
reactome:R-HSA-209968	reactome	Thyroxine biosynthesis	2	5	11	26	47	
reactome:R-HSA-210744	reactome	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	4	10	20	41	80	
reactome:R-HSA-210746	reactome	Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells	4	10	20	41	80	
reactome:R-HSA-211000	reactome	Gene Silencing by RNA	9	21	42	81	157	
reactome:R-HSA-211736	reactome	Stimulation of the cell death response by PAK-2p34	10	22	44	87	174	
reactome:R-HSA-211957	reactome	Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2	2	3	7	16	31	
reactome:R-HSA-211958	reactome	Miscellaneous substrates	2	3	7	16	31	
reactome:R-HSA-211976	reactome	Endogenous sterols	3	7	15	33	59	
reactome:R-HSA-212165	reactome	Epigenetic regulation of gene expression	10	25	50	100	200	
reactome:R-HSA-212718	reactome	EGFR interacts with phospholipase C-gamma	10	24	47	93	185	
reactome:R-HSA-2142845	reactome	Hyaluronan metabolism	4	10	21	42	82	
reactome:R-HSA-217271	reactome	FMO oxidises nucleophiles	2	3	7	16	31	
reactome:R-HSA-2197563	reactome	NOTCH2 intracellular domain regulates transcription	5	12	26	51	97	
reactome:R-HSA-2219530	reactome	Constitutive Signaling by Aberrant PI3K in Cancer	10	22	44	87	173	
reactome:R-HSA-2262752	reactome	Cellular responses to stress	2	4	9	21	39	
reactome:R-HSA-2393930	reactome	Phosphate bond hydrolysis by NUDT proteins	2	3	6	12	21	
reactome:R-HSA-2408550	reactome	Metabolism of ingested H2SeO4 and H2SeO3 into H2Se	2	3	7	15	29	
reactome:R-HSA-2408557	reactome	Selenocysteine synthesis	2	3	7	15	29	
reactome:R-HSA-2428928	reactome	IRS-related events triggered by IGF1R	2	5	11	26	49	
reactome:R-HSA-2468052	reactome	Establishment of Sister Chromatid Cohesion	7	18	35	67	128	
reactome:R-HSA-2514856	reactome	The phototransduction cascade	2	6	12	27	52	
reactome:R-HSA-2514859	reactome	Inactivation, recovery and regulation of the phototransduction cascade	2	6	12	27	52	
reactome:R-HSA-2534343	reactome	Interaction With Cumulus Cells And The Zona Pellucida	2	6	13	30	55	
reactome:R-HSA-2559583	reactome	Cellular Senescence	7	18	35	69	133	
reactome:R-HSA-2559584	reactome	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	7	18	35	69	133	
reactome:R-HSA-2565942	reactome	Regulation of PLK1 Activity at G2/M Transition	10	22	44	87	173	
reactome:R-HSA-264876	reactome	Insulin processing	4	10	20	41	80	
reactome:R-HSA-2672351	reactome	Stimuli-sensing channels	2	5	10	22	42	
reactome:R-HSA-2978092	reactome	Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate	4	10	21	43	84	
reactome:R-HSA-2995410	reactome	Nuclear Envelope (NE) Reassembly	7	18	35	68	132	
reactome:R-HSA-3065678	reactome	SUMO is transferred from E1 to E2 (UBE2I, UBC9)	9	21	42	82	163	
reactome:R-HSA-3214841	reactome	PKMTs methylate histone lysines	10	23	45	90	178	
reactome:R-HSA-3214842	reactome	HDMs demethylate histones	10	23	45	90	178	
reactome:R-HSA-3229121	reactome	Glycogen storage diseases	4	8	18	38	73	
reactome:R-HSA-3304351	reactome	Signaling by TGF-beta Receptor Complex in Cancer	10	22	44	88	175	
reactome:R-HSA-3304356	reactome	SMAD2/3 Phosphorylation Motif Mutants in Cancer	10	22	44	88	175	
reactome:R-HSA-3359463	reactome	Defective CUBN causes MGA1	4	8	18	38	75	
reactome:R-HSA-3359475	reactome	Defective MMAA causes MMA, cblA type	4	8	18	38	74	
reactome:R-HSA-349425	reactome	Autodegradation of the E3 ubiquitin ligase COP1	8	20	38	73	142	
reactome:R-HSA-350562	reactome	Regulation of ornithine decarboxylase (ODC)	2	3	7	15	27	
reactome:R-HSA-352230	reactome	Amino acid transport across the plasma membrane	4	9	19	40	78	
reactome:R-HSA-3560782	reactome	Diseases associated with glycosaminoglycan metabolism	4	8	18	38	73	
reactome:R-HSA-3560792	reactome	Defective SLC26A2 causes chondrodysplasias	4	8	18	38	76	
reactome:R-HSA-3595177	reactome	Defective CHSY1 causes TPBS	4	8	18	38	76	
reactome:R-HSA-3645790	reactome	TGFBR2 Kinase Domain Mutants in Cancer	10	22	44	88	175	
reactome:R-HSA-3700989	reactome	Transcriptional Regulation by TP53	10	22	43	83	166	
reactome:R-HSA-375165	reactome	NCAM signaling for neurite out-growth	7	17	33	64	122	
reactome:R-HSA-3781865	reactome	Diseases of glycosylation	4	8	18	38	73	
reactome:R-HSA-379398	reactome	Enzymatic degradation of Dopamine by monoamine oxidase	2	3	7	14	24	
reactome:R-HSA-379716	reactome	Cytosolic tRNA aminoacylation	9	21	42	82	162	
reactome:R-HSA-380108	reactome	Chemokine receptors bind chemokines	1	2	5	11	19	
reactome:R-HSA-380259	reactome	Loss of Nlp from mitotic centrosomes	9	21	42	82	165	
reactome:R-HSA-380612	reactome	Metabolism of serotonin	2	3	7	14	24	
reactome:R-HSA-381042	reactome	PERK regulates gene expression	10	25	50	99	197	
reactome:R-HSA-381676	reactome	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	4	10	20	41	80	
reactome:R-HSA-3828062	reactome	Glycogen storage disease type 0 (muscle GYS1)	4	8	18	38	73	
reactome:R-HSA-389357	reactome	CD28 dependent PI3K/Akt signaling	1	1	2	4	6	
reactome:R-HSA-389542	reactome	NADPH regeneration	2	3	6	12	21	
reactome:R-HSA-389977	reactome	Post-chaperonin tubulin folding pathway	7	19	37	72	141	
reactome:R-HSA-390522	reactome	Striated Muscle Contraction	6	15	30	59	115	
reactome:R-HSA-3906995	reactome	Diseases associated with O-glycosylation of proteins	4	8	18	38	73	
reactome:R-HSA-391251	reactome	Protein folding	10	25	50	96	191	
reactome:R-HSA-391908	reactome	Prostanoid ligand receptors	3	7	17	36	66	
reactome:R-HSA-392023	reactome	Adrenaline signalling through Alpha-2 adrenergic receptor	10	24	47	93	184	
reactome:R-HSA-392499	reactome	Metabolism of proteins	2	3	7	15	30	
reactome:R-HSA-392517	reactome	Rap1 signalling	10	25	48	94	188	
reactome:R-HSA-397014	reactome	Muscle contraction	6	15	30	59	115	
reactome:R-HSA-399710	reactome	Activation of AMPA receptors	7	17	33	64	122	
reactome:R-HSA-400508	reactome	Incretin synthesis, secretion, and inactivation	4	10	20	41	80	
reactome:R-HSA-4085001	reactome	Sialic acid metabolism	4	10	21	42	82	
reactome:R-HSA-416482	reactome	G alpha (12/13) signalling events	10	22	44	87	174	
reactome:R-HSA-418038	reactome	Nucleotide-like (purinergic) receptors	10	24	47	93	186	
reactome:R-HSA-418217	reactome	G beta:gamma signalling through PLC beta	10	24	47	93	185	
reactome:R-HSA-418359	reactome	Reduction of cytosolic Ca++ levels	10	24	47	92	182	
reactome:R-HSA-419037	reactome	NCAM1 interactions	7	17	33	64	122	
reactome:R-HSA-421270	reactome	Cell-cell junction organization	5	11	23	46	89	
reactome:R-HSA-422356	reactome	Regulation of insulin secretion	4	10	20	41	80	
reactome:R-HSA-422475	reactome	Axon guidance	7	17	33	64	122	
reactome:R-HSA-427652	reactome	Sodium-coupled phosphate cotransporters	4	9	19	40	79	
reactome:R-HSA-427975	reactome	Proton/oligopeptide cotransporters	4	9	19	40	78	
reactome:R-HSA-428157	reactome	Sphingolipid metabolism	3	7	17	36	69	
reactome:R-HSA-429914	reactome	Deadenylation-dependent mRNA decay	9	21	42	81	158	
reactome:R-HSA-429947	reactome	Deadenylation of mRNA	9	21	42	81	158	
reactome:R-HSA-429958	reactome	mRNA decay by 3' to 5' exoribonuclease	9	21	42	81	158	
reactome:R-HSA-432047	reactome	Passive transport by Aquaporins	2	4	8	19	36	
reactome:R-HSA-438064	reactome	Post NMDA receptor activation events	2	5	11	25	45	
reactome:R-HSA-4420097	reactome	VEGFA-VEGFR2 Pathway	5	12	26	52	98	
reactome:R-HSA-444257	reactome	RSK activation	10	22	44	86	172	
reactome:R-HSA-445355	reactome	Smooth Muscle Contraction	6	15	30	59	114	
reactome:R-HSA-445989	reactome	TAK1-dependent IKK and NF-kappa-B activation	1	2	3	7	10	
reactome:R-HSA-446652	reactome	Interleukin-1 family signaling	1	2	3	7	11	
reactome:R-HSA-446728	reactome	Cell junction organization	5	11	23	46	89	
reactome:R-HSA-447043	reactome	Neurofascin interactions	7	17	33	64	122	
reactome:R-HSA-448706	reactome	Interleukin-1 processing	1	2	3	7	11	
reactome:R-HSA-449836	reactome	Other interleukin signaling	1	2	5	11	20	
reactome:R-HSA-450321	reactome	JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	1	2	3	7	10	
reactome:R-HSA-451306	reactome	Ionotropic activity of kainate receptors	7	17	33	64	122	
reactome:R-HSA-453276	reactome	Regulation of mitotic cell cycle	7	18	35	68	131	
reactome:R-HSA-453279	reactome	Mitotic G1 phase and G1/S transition	10	25	48	94	188	
reactome:R-HSA-456926	reactome	Thrombin signalling through proteinase activated receptors (PARs)	5	12	24	48	92	
reactome:R-HSA-4570571	reactome	Defective RFT1 causes CDG-1n	4	8	18	38	73	
reactome:R-HSA-4717374	reactome	Defective DPM1 causes DPM1-CDG	4	8	18	38	73	
reactome:R-HSA-4755583	reactome	Defective DOLK causes DOLK-CDG	4	8	18	38	73	
reactome:R-HSA-4755609	reactome	Defective DHDDS causes RP59	4	8	18	37	72	
reactome:R-HSA-4839726	reactome	Chromatin organization	7	18	35	67	130	
reactome:R-HSA-5173214	reactome	O-glycosylation of TSR domain-containing proteins	4	10	21	43	83	
reactome:R-HSA-5205647	reactome	Mitophagy	10	25	49	95	189	
reactome:R-HSA-5218900	reactome	CASP8 activity is inhibited	8	20	38	73	144	
reactome:R-HSA-5218921	reactome	VEGFR2 mediated cell proliferation	5	12	26	52	98	
reactome:R-HSA-525793	reactome	Myogenesis	6	15	30	59	116	
reactome:R-HSA-5357769	reactome	Caspase activation via extrinsic apoptotic signalling pathway	10	22	43	84	168	
reactome:R-HSA-5358351	reactome	Signaling by Hedgehog	5	14	29	58	113	
reactome:R-HSA-5358493	reactome	Synthesis of diphthamide-EEF2	9	21	42	82	163	
reactome:R-HSA-5358508	reactome	Mismatch Repair	10	23	45	90	178	
reactome:R-HSA-5358747	reactome	CTNNB1 S33 mutants aren't phosphorylated	8	20	38	73	142	
reactome:R-HSA-5368287	reactome	Mitochondrial translation	10	23	46	91	181	
reactome:R-HSA-5368598	reactome	Negative regulation of TCF-dependent signaling by DVL-interacting proteins	8	20	39	76	149	
reactome:R-HSA-5467348	reactome	Truncations of AMER1 destabilize the destruction complex	8	20	38	73	142	
reactome:R-HSA-5545619	reactome	XAV939 stabilizes AXIN	8	20	38	73	142	
reactome:R-HSA-5576891	reactome	Cardiac conduction	6	16	32	61	119	
reactome:R-HSA-5576893	reactome	Phase 2 - plateau phase	6	16	32	61	119	
reactome:R-HSA-5576894	reactome	Phase 1 - inactivation of fast Na+ channels	6	16	32	61	119	
reactome:R-HSA-5578775	reactome	Ion homeostasis	2	4	8	19	35	
reactome:R-HSA-5578995	reactome	Defective TPMT causes TPMT deficiency	4	8	18	38	74	
reactome:R-HSA-5579002	reactome	Defective UGT1A1 causes hyperbilirubinemia	4	8	18	38	76	
reactome:R-HSA-5579005	reactome	Defective CYP4F22 causes ARCI5	3	7	16	35	63	
reactome:R-HSA-5579010	reactome	Defective CYP24A1 causes HCAI	4	8	18	37	72	
reactome:R-HSA-5579017	reactome	Defective CYP11B1 causes AH4	4	8	18	38	75	
reactome:R-HSA-5579021	reactome	Defective CYP21A2 causes AH3	4	8	18	38	75	
reactome:R-HSA-5579027	reactome	Defective CYP27B1 causes VDDR1B	4	8	18	37	72	
reactome:R-HSA-561048	reactome	Organic anion transport by SLC22 transporters	4	9	19	40	79	
reactome:R-HSA-5610783	reactome	Degradation of GLI2 by the proteasome	7	17	34	66	126	
reactome:R-HSA-5619041	reactome	Defective SLC36A2 causes iminoglycinuria (IG) and hyperglycinuria (HG)	4	8	18	38	76	
reactome:R-HSA-5619042	reactome	Defective RHAG causes regulator type Rh-null hemolytic anemia (RHN)	4	8	18	38	73	
reactome:R-HSA-5619050	reactome	Defective SLC4A1 causes hereditary spherocytosis type 4 (HSP4),  distal renal tubular acidosis (dRTA) and dRTA with hemolytic anemia (dRTA-HA)	4	8	18	38	76	
reactome:R-HSA-5619052	reactome	Defective SLC9A9 causes autism 16 (AUTS16)	4	8	18	38	76	
reactome:R-HSA-5619068	reactome	Defective SLC2A10 causes arterial tortuosity syndrome (ATS)	4	8	18	38	76	
reactome:R-HSA-5619077	reactome	Defective SLC24A1 causes congenital stationary night blindness 1D (CSNB1D)	4	8	18	37	72	
reactome:R-HSA-5619095	reactome	Defective SLCO2A1 causes primary, autosomal recessive hypertrophic osteoarthropathy 2 (PHOAR2)	4	8	18	38	76	
reactome:R-HSA-5619098	reactome	Defective SLC2A2 causes Fanconi-Bickel syndrome (FBS)	4	8	18	38	76	
reactome:R-HSA-5619110	reactome	Defective SLCO1B1 causes hyperbilirubinemia, Rotor type (HBLRR)	4	8	18	38	76	
reactome:R-HSA-5619111	reactome	Defective SLC20A2 causes idiopathic basal ganglia calcification 1 (IBGC1)	4	8	18	37	72	
reactome:R-HSA-5620916	reactome	VxPx cargo-targeting to cilium	7	19	37	72	139	
reactome:R-HSA-5626978	reactome	TNFR1-mediated ceramide production	1	2	3	7	10	
reactome:R-HSA-5632928	reactome	Defective Mismatch Repair Associated With MSH2	10	23	45	90	178	
reactome:R-HSA-5652227	reactome	Fructose biosynthesis	4	10	21	43	85	
reactome:R-HSA-5653656	reactome	Vesicle-mediated transport	7	19	36	70	137	
reactome:R-HSA-5654219	reactome	Phospholipase C-mediated cascade: FGFR1	10	22	44	86	171	
reactome:R-HSA-5654716	reactome	Downstream signaling of activated FGFR4	10	22	44	87	174	
reactome:R-HSA-5654736	reactome	Signaling by FGFR1	10	22	44	86	171	
reactome:R-HSA-5656169	reactome	Termination of translesion DNA synthesis	9	21	42	81	158	
reactome:R-HSA-5660883	reactome	Defective amino acid transport by SLC7A9 causes cystinuria (CSNU)	4	8	18	38	76	
reactome:R-HSA-5662853	reactome	Essential pentosuria	4	8	18	38	76	
reactome:R-HSA-5663084	reactome	Diseases of carbohydrate metabolism	4	8	18	38	73	
reactome:R-HSA-5666185	reactome	RHO GTPases Activate Rhotekin and Rhophilins	10	25	48	94	187	
reactome:R-HSA-5668599	reactome	RHO GTPases Activate NADPH Oxidases	10	25	48	94	187	
reactome:R-HSA-5674400	reactome	Constitutive Signaling by AKT1 E17K in Cancer	10	22	44	87	173	
reactome:R-HSA-5675221	reactome	Negative regulation of MAPK pathway	10	22	44	87	173	
reactome:R-HSA-5676590	reactome	NIK-->noncanonical NF-kB signaling	1	2	3	7	10	
reactome:R-HSA-5676934	reactome	Protein repair	10	25	50	96	192	
reactome:R-HSA-5678895	reactome	Defective CFTR causes cystic fibrosis	4	8	18	38	76	
reactome:R-HSA-5683177	reactome	Defective ABCC8 can cause hypo- and hyper-glycemias	4	8	18	38	73	
reactome:R-HSA-5683678	reactome	Defective ABCA3 causes SMDP3	4	8	18	38	76	
reactome:R-HSA-5685939	reactome	HDR through MMEJ (alt-NHEJ)	10	23	45	90	178	
reactome:R-HSA-5689901	reactome	Metalloprotease DUBs	10	25	50	100	199	
reactome:R-HSA-5693579	reactome	Homologous DNA Pairing and Strand Exchange	7	18	35	69	134	
reactome:R-HSA-5696398	reactome	Nucleotide Excision Repair	9	21	41	80	156	
reactome:R-HSA-5696400	reactome	Dual Incision in GG-NER	9	21	41	80	156	
reactome:R-HSA-597592	reactome	Post-translational protein modification	9	21	42	82	163	
reactome:R-HSA-629597	reactome	Highly calcium permeable nicotinic acetylcholine receptors	10	24	47	92	182	
reactome:R-HSA-6783589	reactome	Interleukin-6 family signaling	1	2	3	7	11	
reactome:R-HSA-6787639	reactome	GDP-fucose biosynthesis	4	10	21	43	83	
reactome:R-HSA-6790901	reactome	rRNA modification in the nucleus and cytosol	9	21	42	82	165	
reactome:R-HSA-6798695	reactome	Neutrophil degranulation	1	2	4	8	14	
reactome:R-HSA-6803157	reactome	Antimicrobial peptides	1	2	4	8	13	
reactome:R-HSA-6804114	reactome	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	10	22	43	83	166	
reactome:R-HSA-6804757	reactome	Regulation of TP53 Degradation	10	22	43	83	166	
reactome:R-HSA-6804758	reactome	Regulation of TP53 Activity through Acetylation	10	22	43	83	166	
reactome:R-HSA-6804760	reactome	Regulation of TP53 Activity through Methylation	10	22	43	83	166	
reactome:R-HSA-6805567	reactome	Keratinization	5	11	22	44	87	
reactome:R-HSA-6807004	reactome	Negative regulation of MET activity	10	23	45	90	178	
reactome:R-HSA-6807062	reactome	Zymostenol biosynthesis via lathosterol (Kandutsch-Russell pathway)	3	7	15	33	59	
reactome:R-HSA-6809371	reactome	Formation of the cornified envelope	5	11	22	44	87	
reactome:R-HSA-6811434	reactome	COPI-dependent Golgi-to-ER retrograde traffic	7	19	36	70	137	
reactome:R-HSA-68616	reactome	Assembly of the ORC complex at the origin of replication	9	21	41	79	154	
reactome:R-HSA-68689	reactome	CDC6 association with the ORC:origin complex	9	21	41	79	154	
reactome:R-HSA-68867	reactome	Assembly of the pre-replicative complex	9	21	41	79	154	
reactome:R-HSA-68952	reactome	DNA replication initiation	9	21	41	79	154	
reactome:R-HSA-69166	reactome	Removal of the Flap Intermediate	9	21	41	80	156	
reactome:R-HSA-69190	reactome	DNA strand elongation	9	21	41	79	154	
reactome:R-HSA-69236	reactome	G1 Phase	10	25	48	94	188	
reactome:R-HSA-69239	reactome	Synthesis of DNA	9	21	41	79	154	
reactome:R-HSA-69278	reactome	Cell Cycle, Mitotic	7	18	35	68	131	
reactome:R-HSA-69306	reactome	DNA Replication	9	21	41	79	154	
reactome:R-HSA-69601	reactome	Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A	8	20	38	73	142	
reactome:R-HSA-70171	reactome	Glycolysis	4	10	21	43	85	
reactome:R-HSA-70221	reactome	Glycogen breakdown (glycogenolysis)	4	10	21	43	85	
reactome:R-HSA-70635	reactome	Urea cycle	2	3	7	16	31	
reactome:R-HSA-72187	reactome	mRNA 3'-end processing	9	21	42	82	161	
reactome:R-HSA-72306	reactome	tRNA processing	9	21	42	82	162	
reactome:R-HSA-72312	reactome	rRNA processing	9	21	42	82	162	
reactome:R-HSA-72695	reactome	Formation of the ternary complex, and subsequently, the 43S complex	9	21	42	82	163	
reactome:R-HSA-72706	reactome	GTP hydrolysis and joining of the 60S ribosomal subunit	9	21	42	82	163	
reactome:R-HSA-72766	reactome	Translation	9	21	42	82	163	
reactome:R-HSA-73884	reactome	Base Excision Repair	9	21	41	80	156	
reactome:R-HSA-73886	reactome	Chromosome Maintenance	7	18	35	67	130	
reactome:R-HSA-73894	reactome	DNA Repair	9	21	41	80	156	
reactome:R-HSA-73928	reactome	Depyrimidination	2	3	6	12	21	
reactome:R-HSA-73929	reactome	Base-Excision Repair, AP Site Formation	9	21	41	80	155	
reactome:R-HSA-73980	reactome	RNA Polymerase III Transcription Termination	9	21	42	81	158	
reactome:R-HSA-74182	reactome	Ketone body metabolism	3	7	15	34	61	
reactome:R-HSA-74713	reactome	IRS activation	2	5	11	26	49	
reactome:R-HSA-74749	reactome	Signal attenuation	6	16	32	61	119	
reactome:R-HSA-749476	reactome	RNA Polymerase III Abortive And Retractive Initiation	9	21	42	82	161	
reactome:R-HSA-75064	reactome	mRNA Editing: A to I Conversion	9	21	42	82	162	
reactome:R-HSA-75158	reactome	TRAIL  signaling	10	22	43	84	168	
reactome:R-HSA-75893	reactome	TNF signaling	1	2	3	7	10	
reactome:R-HSA-75944	reactome	Transcription from mitochondrial promoters	10	23	46	91	181	
reactome:R-HSA-75953	reactome	RNA Polymerase II Transcription Initiation	9	21	42	82	159	
reactome:R-HSA-77111	reactome	Synthesis of Ketone Bodies	3	7	15	34	61	
reactome:R-HSA-77588	reactome	SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	9	21	42	82	160	
reactome:R-HSA-880009	reactome	Interconversion of 2-oxoglutarate and 2-hydroxyglutarate	4	10	21	43	84	
reactome:R-HSA-8849932	reactome	Synaptic adhesion-like molecules	7	17	33	64	122	
reactome:R-HSA-8852276	reactome	The role of GTSE1 in G2/M progression after G2 checkpoint	10	25	48	94	188	
reactome:R-HSA-8852405	reactome	Signaling by MST1	1	2	5	11	20	
reactome:R-HSA-8854691	reactome	Interleukin-20 family signaling	1	2	5	11	20	
reactome:R-HSA-8856828	reactome	Clathrin-mediated endocytosis	10	25	50	98	196	
reactome:R-HSA-8866427	reactome	VLDLR internalisation and degradation	3	7	14	31	56	
reactome:R-HSA-8866904	reactome	Negative regulation of activity of TFAP2 (AP-2) family transcription factors	8	20	39	76	149	
reactome:R-HSA-8868766	reactome	rRNA processing in the mitochondrion	10	23	46	91	181	
reactome:R-HSA-8873719	reactome	RAB geranylgeranylation	10	25	50	98	195	
reactome:R-HSA-8875656	reactome	MET receptor recycling	10	23	45	90	178	
reactome:R-HSA-8876384	reactome	Listeria monocytogenes entry into host cells	1	2	5	10	17	
reactome:R-HSA-8876493	reactome	InlA-mediated entry of Listeria monocytogenes into host cells	1	2	5	10	17	
reactome:R-HSA-8876725	reactome	Protein methylation	10	23	45	90	179	
reactome:R-HSA-8877627	reactome	Vitamin E transport	4	9	19	40	79	
reactome:R-HSA-8932505	reactome	DAG1 core M3 glycosylations	4	10	21	43	83	
reactome:R-HSA-8935690	reactome	Digestion	4	9	19	39	77	
reactome:R-HSA-8935964	reactome	RUNX1 regulates expression of components of tight junctions	7	19	37	72	140	
reactome:R-HSA-8939246	reactome	RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	10	22	44	89	176	
reactome:R-HSA-8939902	reactome	Regulation of RUNX2 expression and activity	10	22	44	89	176	
reactome:R-HSA-8941333	reactome	RUNX2 regulates genes involved in differentiation of myeloid cells	10	22	44	89	176	
reactome:R-HSA-8941413	reactome	Events associated with phagocytolytic activity of PMN cells	1	2	4	8	14	
reactome:R-HSA-8941858	reactome	Regulation of RUNX3 expression and activity	10	22	44	89	176	
reactome:R-HSA-8948216	reactome	Collagen chain trimerization	5	12	25	50	94	
reactome:R-HSA-8948747	reactome	Regulation of PTEN localization	10	22	44	87	173	
reactome:R-HSA-8949613	reactome	Cristae formation	10	23	46	91	181	
reactome:R-HSA-8951664	reactome	Neddylation	9	21	42	82	165	
reactome:R-HSA-8952158	reactome	RUNX3 regulates BCL2L11 (BIM) transcription	10	22	43	84	167	
reactome:R-HSA-8956319	reactome	Nucleotide catabolism	2	3	6	12	21	
reactome:R-HSA-8956321	reactome	Nucleotide salvage	2	3	6	12	21	
reactome:R-HSA-8957322	reactome	Metabolism of steroids	2	6	13	29	54	
reactome:R-HSA-8963676	reactome	Intestinal absorption	4	9	19	39	77	
reactome:R-HSA-8963678	reactome	Intestinal lipid absorption	4	9	19	39	77	
reactome:R-HSA-8963888	reactome	Chylomicron assembly	3	7	14	31	56	
reactome:R-HSA-8963889	reactome	Assembly of active LPL and LIPC lipase complexes	3	7	14	32	58	
reactome:R-HSA-8963899	reactome	Plasma lipoprotein remodeling	3	7	14	31	56	
reactome:R-HSA-8963901	reactome	Chylomicron remodeling	3	7	14	31	56	
reactome:R-HSA-8964315	reactome	G beta:gamma signalling through BTK	10	24	47	93	185	
reactome:R-HSA-8964540	reactome	Alanine metabolism	2	3	7	15	30	
reactome:R-HSA-8978868	reactome	Fatty acid metabolism	3	7	16	35	63	
reactome:R-HSA-8980692	reactome	RHOA GTPase cycle	10	25	48	94	187	
reactome:R-HSA-8981373	reactome	Intestinal hexose absorption	4	9	19	39	77	
reactome:R-HSA-9008059	reactome	Interleukin-37 signaling	1	2	3	7	11	
reactome:R-HSA-9012999	reactome	RHO GTPase cycle	10	25	48	94	187	
reactome:R-HSA-9013148	reactome	CDC42 GTPase cycle	10	25	48	94	188	
reactome:R-HSA-9013420	reactome	RHOU GTPase cycle	10	25	48	94	187	
reactome:R-HSA-9013425	reactome	RHOT1 GTPase cycle	10	25	48	94	187	
reactome:R-HSA-9013973	reactome	TICAM1-dependent activation of IRF3/IRF7	1	2	3	6	9	
reactome:R-HSA-9014843	reactome	Interleukin-33 signaling	1	2	3	7	11	
reactome:R-HSA-9017802	reactome	Noncanonical activation of NOTCH3	5	12	26	51	97	
reactome:R-HSA-9018519	reactome	Estrogen-dependent gene expression	2	6	13	28	53	
reactome:R-HSA-9018678	reactome	Biosynthesis of specialized proresolving mediators (SPMs)	3	7	17	36	67	
reactome:R-HSA-9018681	reactome	Biosynthesis of protectins	3	7	17	36	67	
reactome:R-HSA-9024909	reactome	BDNF activates NTRK2 (TRKB) signaling	10	22	44	86	172	
reactome:R-HSA-9025094	reactome	Biosynthesis of DPAn-3 SPMs	3	7	17	36	67	
reactome:R-HSA-9026286	reactome	Biosynthesis of DPAn-3-derived protectins and resolvins	3	7	17	36	67	
reactome:R-HSA-9026290	reactome	Biosynthesis of DPAn-3-derived maresins	3	7	17	36	67	
reactome:R-HSA-9027277	reactome	Erythropoietin activates Phospholipase C gamma (PLCG)	10	24	47	93	185	
reactome:R-HSA-9031525	reactome	NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake	3	7	15	33	60	
reactome:R-HSA-9031628	reactome	NGF-stimulated transcription	10	22	44	86	172	
reactome:R-HSA-9033241	reactome	Peroxisomal protein import	3	7	14	32	58	
reactome:R-HSA-9033658	reactome	Blood group systems biosynthesis	4	10	21	43	83	
reactome:R-HSA-9035034	reactome	RHOF GTPase cycle	10	25	48	94	187	
reactome:R-HSA-912446	reactome	Meiotic recombination	7	18	35	69	134	
reactome:R-HSA-912694	reactome	Regulation of IFNA/IFNB signaling	1	2	3	5	8	
reactome:R-HSA-916853	reactome	Degradation of GABA	7	17	33	62	120	
reactome:R-HSA-936964	reactome	Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE)	1	2	3	6	9	
reactome:R-HSA-9603798	reactome	Class I peroxisomal membrane protein import	3	7	14	32	58	
reactome:R-HSA-9604323	reactome	Negative regulation of NOTCH4 signaling	5	12	26	51	97	
reactome:R-HSA-9605310	reactome	Defective Base Excision Repair Associated with MUTYH	10	23	45	90	178	
reactome:R-HSA-9613354	reactome	Lipophagy	3	7	14	32	57	
reactome:R-HSA-9613829	reactome	Chaperone Mediated Autophagy	10	25	49	95	190	
reactome:R-HSA-9615017	reactome	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	3	7	15	34	61	
reactome:R-HSA-9616222	reactome	Transcriptional regulation of granulopoiesis	10	22	44	89	176	
reactome:R-HSA-9623433	reactome	NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis	3	7	15	33	60	
reactome:R-HSA-9629232	reactome	Defective Base Excision Repair Associated with NEIL3	4	8	18	37	71	
reactome:R-HSA-9629569	reactome	Protein hydroxylation	2	3	7	16	31	
reactome:R-HSA-9630222	reactome	Defective NTHL1 substrate binding	4	8	18	37	71	
reactome:R-HSA-9632700	reactome	Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6	7	18	35	69	133	
