key	source	name	k10	k25	k50	k100	k200	provenance
btm:M110	btm	axon guidance	8	18	33	63	120	scope=smoke descriptions=1854 sha256=27590d35aa07ba16 model=FremyCompany/BioLORD-2023
btm:M112.0	btm	complement activation (I)	3	7	12	19	36	
btm:M113	btm	golgi membrane (I)	10	24	48	96	192	
btm:M118.0	btm	enriched in monocytes (IV)	2	5	9	14	26	
btm:M118.1	btm	enriched in monocytes (surface)	2	5	9	14	26	
btm:M129	btm	inositol phosphate metabolism	9	19	35	70	137	
btm:M130	btm	enriched in G-protein coupled receptors	9	20	38	75	148	
btm:M133.0	btm	cell adhesion, membrane	7	15	28	54	102	
btm:M133.1	btm	cell cell adhesion	7	15	28	54	102	
btm:M137	btm	TBA	10	23	44	88	173	
btm:M14	btm	T cell differentiation	3	7	13	20	37	
btm:M147	btm	intracellular transport	10	24	48	96	192	
btm:M154.0	btm	amino acid metabolishm and transport	1	1	2	4	6	
btm:M16	btm	TLR and inflammatory signaling	3	7	13	20	37	
btm:M160	btm	leukocyte differentiation	3	7	13	20	39	
btm:M164	btm	xenobiotic metabolism	6	13	23	43	81	
btm:M168	btm	enriched in dendritic cells	2	5	9	14	26	
btm:M17.3	btm	Hox cluster IV	7	15	29	55	104	
btm:M172	btm	enriched for TF motif TTCNRGNNNNTTC	9	19	35	67	131	
btm:M177.0	btm	TBA	3	7	13	20	42	
btm:M177.1	btm	TBA	3	7	13	20	42	
btm:M18	btm	T cell differentiation via ITK and PKC	3	7	13	20	37	
btm:M195	btm	muscle contraction, SRF targets	10	25	49	98	197	
btm:M198	btm	TBA	3	7	13	20	42	
btm:M200	btm	antigen processing and presentation	2	5	9	14	26	
btm:M206	btm	Wnt signaling pathway	8	16	31	59	111	
btm:M208	btm	TBA	10	23	45	90	178	
btm:M209	btm	lysosome	7	14	25	45	87	
btm:M215	btm	small GTPase mediated signal transduction	9	20	38	76	150	
btm:M225	btm	metabolism of steroids	1	1	3	5	7	
btm:M231	btm	respiratory electron transport chain (mitochondrion)	10	24	47	94	189	
btm:M234	btm	transcription elongation, RNA polymerase II	9	19	37	73	144	
btm:M24	btm	cell activation (IL15, IL23, TNF)	3	7	13	20	38	
btm:M240	btm	chromosome Y linked	7	14	25	47	90	
btm:M241	btm	TBA	10	23	44	88	171	
btm:M242	btm	TBA	10	23	44	88	173	
btm:M247	btm	enriched in nuclear pore complex interacting proteins	10	23	44	88	171	
btm:M248	btm	TBA	10	23	44	88	173	
btm:M249	btm	TBA	1	1	1	3	4	
btm:M27.1	btm	chemokine cluster (II)	3	7	12	19	36	
btm:M32.6	btm	TBA	10	23	44	87	170	
btm:M33	btm	inflammatory response	3	7	12	18	34	
btm:M34	btm	cytoskeletal remodeling (enriched for SRF targets)	3	6	10	15	28	
btm:M37.1	btm	enriched in neutrophils (I)	2	5	9	14	26	
btm:M37.3	btm	cell division	7	15	27	49	93	
btm:M39	btm	integrin mediated leukocyte migration	3	7	12	19	35	
btm:M4.14	btm	Rho GTPase cycle	9	19	35	69	136	
btm:M4.7	btm	mitotic cell cycle	7	15	27	49	93	
btm:M40	btm	complement and other receptors in DCs	3	7	12	19	36	
btm:M41.2	btm	TBA	8	18	33	63	120	
btm:M41.3	btm	TBA	8	18	33	63	120	
btm:M44	btm	T cell signaling and costimulation	3	7	13	20	37	
btm:M47.0	btm	enriched in B cells (I)	2	5	9	14	25	
btm:M47.3	btm	enriched in B cells (IV)	2	5	9	14	25	
btm:M51	btm	cell adhesion	3	6	10	15	28	
btm:M52	btm	T cell activation (IV)	3	7	13	20	37	
btm:M57	btm	immuregulation - monocytes, T and B cells	3	7	13	20	37	
btm:M6	btm	mitotic cell division	7	15	27	49	93	
btm:M61.2	btm	enriched in NK cells (receptor activation)	2	5	9	14	26	
btm:M63	btm	regulation of localization (GO)	10	24	46	91	182	
btm:M66	btm	TBA	3	7	13	20	37	
btm:M69	btm	enriched in B cells (VI)	2	5	9	14	25	
btm:M7.2	btm	enriched in NK cells (I)	2	5	9	14	26	
btm:M7.4	btm	T cell activation (III)	3	7	13	20	37	
btm:M72.1	btm	TBA	10	23	44	88	173	
btm:M76	btm	DNA repair	9	19	37	74	147	
btm:M80	btm	TBA	3	7	13	20	37	
btm:M83	btm	enriched in naive and memory B cells	2	5	9	14	25	
btm:M86.1	btm	proinflammatory dendritic cell, myeloid cell response	3	7	13	20	39	
btm:M88.0	btm	leukocyte migration	3	7	12	19	35	
btm:M88.1	btm	enriched in hepatocyte nuclear factors (I)	9	20	38	77	153	
btm:M9	btm	B cell development	2	5	9	14	25	
btm:M95.1	btm	enriched in antigen presentation (III)	2	5	9	14	26	
btm:S0	btm	T cell surface signature	2	5	9	14	26	
go:GO:0000012	go	single strand break repair	9	19	37	74	145	
go:GO:0000019	go	regulation of mitotic recombination	7	15	27	49	93	
go:GO:0000038	go	very long-chain fatty acid metabolic process	1	1	1	1	2	
go:GO:0000050	go	urea cycle	6	12	22	40	78	
go:GO:0000055	go	ribosomal large subunit export from nucleus	9	19	36	72	141	
go:GO:0000096	go	sulfur amino acid metabolic process	1	1	3	5	8	
go:GO:0000184	go	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	9	19	37	73	144	
go:GO:0000209	go	protein polyubiquitination	10	23	44	88	173	
go:GO:0000278	go	mitotic cell cycle	7	15	27	49	93	
go:GO:0000305	go	response to oxygen radical	5	10	18	32	61	
go:GO:0000389	go	mRNA 3'-splice site recognition	9	19	36	72	140	
go:GO:0000422	go	autophagy of mitochondrion	10	24	47	94	190	
go:GO:0000423	go	mitophagy	10	24	47	94	190	
go:GO:0000448	go	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	9	19	36	72	140	
go:GO:0000491	go	small nucleolar ribonucleoprotein complex assembly	9	19	36	72	143	
go:GO:0000722	go	telomere maintenance via recombination	9	19	37	74	145	
go:GO:0000731	go	DNA synthesis involved in DNA repair	9	19	37	74	146	
go:GO:0000902	go	cell morphogenesis	8	18	33	63	121	
go:GO:0000910	go	cytokinesis	7	15	27	49	95	
go:GO:0000960	go	regulation of mitochondrial RNA catabolic process	6	12	22	40	78	
go:GO:0000967	go	rRNA 5'-end processing	9	19	36	72	140	
go:GO:0001561	go	fatty acid alpha-oxidation	1	1	1	1	2	
go:GO:0001562	go	response to protozoan	3	7	13	20	39	
go:GO:0001696	go	gastric acid secretion	10	24	48	95	191	
go:GO:0001709	go	cell fate determination	7	15	27	49	95	
go:GO:0001710	go	mesodermal cell fate commitment	10	23	45	90	180	
go:GO:0001732	go	formation of cytoplasmic translation initiation complex	9	19	36	72	141	
go:GO:0001756	go	somitogenesis	7	15	30	57	107	
go:GO:0001780	go	neutrophil homeostasis	3	7	13	21	43	
go:GO:0001806	go	type IV hypersensitivity	3	7	13	22	44	
go:GO:0001826	go	inner cell mass cell differentiation	7	15	29	55	104	
go:GO:0001837	go	epithelial to mesenchymal transition	7	15	28	54	102	
go:GO:0001841	go	neural tube formation	8	17	32	61	117	
go:GO:0001895	go	retina homeostasis	7	15	28	52	100	
go:GO:0001919	go	regulation of receptor recycling	5	11	19	34	63	
go:GO:0001937	go	negative regulation of endothelial cell proliferation	5	11	20	36	67	
go:GO:0001945	go	lymph vessel development	7	15	28	53	101	
go:GO:0001952	go	regulation of cell-matrix adhesion	3	6	10	15	28	
go:GO:0001991	go	regulation of systemic arterial blood pressure by circulatory renin-angiotensin	5	11	19	34	64	
go:GO:0002016	go	regulation of blood volume by renin-angiotensin	5	11	19	34	64	
go:GO:0002063	go	chondrocyte development	7	15	29	55	103	
go:GO:0002070	go	epithelial cell maturation	7	15	28	54	102	
go:GO:0002074	go	extraocular skeletal muscle development	8	17	32	62	119	
go:GO:0002090	go	regulation of receptor internalization	5	11	19	34	63	
go:GO:0002091	go	negative regulation of receptor internalization	5	11	19	34	63	
go:GO:0002093	go	auditory receptor cell morphogenesis	8	17	32	61	116	
go:GO:0002182	go	cytoplasmic translational elongation	9	19	36	72	142	
go:GO:0002183	go	cytoplasmic translational initiation	9	19	36	72	141	
go:GO:0002200	go	somatic diversification of immune receptors	3	7	13	22	44	
go:GO:0002237	go	response to molecule of bacterial origin	3	7	12	18	34	
go:GO:0002244	go	hematopoietic progenitor cell differentiation	10	25	50	100	199	
go:GO:0002246	go	wound healing involved in inflammatory response	3	6	11	17	30	
go:GO:0002281	go	macrophage activation involved in immune response	3	7	13	20	38	
go:GO:0002286	go	T cell activation involved in immune response	3	7	13	20	37	
go:GO:0002291	go	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	3	7	13	20	37	
go:GO:0002295	go	T-helper cell lineage commitment	3	7	13	20	37	
go:GO:0002318	go	myeloid progenitor cell differentiation	10	25	50	100	199	
go:GO:0002322	go	B cell proliferation involved in immune response	2	5	9	14	25	
go:GO:0002328	go	pro-B cell differentiation	2	5	9	14	25	
go:GO:0002329	go	pre-B cell differentiation	2	5	9	14	25	
go:GO:0002408	go	myeloid dendritic cell chemotaxis	3	7	13	20	39	
go:GO:0002428	go	antigen processing and presentation of peptide antigen via MHC class Ib	2	5	9	14	26	
go:GO:0002443	go	leukocyte mediated immunity	3	7	13	20	39	
go:GO:0002483	go	antigen processing and presentation of endogenous peptide antigen	2	5	9	14	26	
go:GO:0002501	go	peptide antigen assembly with MHC protein complex	2	5	9	14	26	
go:GO:0002521	go	leukocyte differentiation	3	7	13	20	39	
go:GO:0002523	go	leukocyte migration involved in inflammatory response	3	7	12	19	35	
go:GO:0002532	go	production of molecular mediator involved in inflammatory response	3	7	12	18	34	
go:GO:0002576	go	platelet degranulation	3	6	11	17	31	
go:GO:0002579	go	positive regulation of antigen processing and presentation	3	7	13	20	39	
go:GO:0002606	go	positive regulation of dendritic cell antigen processing and presentation	3	7	13	20	39	
go:GO:0002637	go	regulation of immunoglobulin production	3	7	13	22	44	
go:GO:0002679	go	respiratory burst involved in defense response	3	7	13	20	39	
go:GO:0002690	go	positive regulation of leukocyte chemotaxis	3	7	13	20	40	
go:GO:0002692	go	negative regulation of cellular extravasation	3	7	13	20	40	
go:GO:0002705	go	positive regulation of leukocyte mediated immunity	3	7	13	20	39	
go:GO:0002710	go	negative regulation of T cell mediated immunity	3	7	13	21	43	
go:GO:0002711	go	positive regulation of T cell mediated immunity	3	7	13	20	39	
go:GO:0002713	go	negative regulation of B cell mediated immunity	3	7	13	21	43	
go:GO:0002753	go	cytoplasmic pattern recognition receptor signaling pathway	3	7	12	19	36	
go:GO:0002825	go	regulation of T-helper 1 type immune response	3	7	13	20	37	
go:GO:0002834	go	regulation of response to tumor cell	3	7	13	20	39	
go:GO:0002865	go	negative regulation of acute inflammatory response to antigenic stimulus	3	7	13	21	43	
go:GO:0002888	go	positive regulation of myeloid leukocyte mediated immunity	3	7	13	20	38	
go:GO:0002920	go	regulation of humoral immune response	3	7	13	22	44	
go:GO:0002922	go	positive regulation of humoral immune response	3	7	13	22	44	
go:GO:0002949	go	tRNA threonylcarbamoyladenosine modification	9	19	36	72	143	
go:GO:0003006	go	developmental process involved in reproduction	7	14	25	47	90	
go:GO:0003007	go	heart morphogenesis	7	15	30	56	105	
go:GO:0003012	go	muscle system process	10	25	49	98	196	
go:GO:0003044	go	regulation of systemic arterial blood pressure mediated by a chemical signal	5	11	19	34	64	
go:GO:0003085	go	negative regulation of systemic arterial blood pressure	5	11	19	34	64	
go:GO:0003093	go	regulation of glomerular filtration	5	11	19	34	64	
go:GO:0003100	go	regulation of systemic arterial blood pressure by endothelin	5	11	19	34	64	
go:GO:0003151	go	outflow tract morphogenesis	7	15	30	56	105	
go:GO:0003159	go	morphogenesis of an endothelium	7	15	28	53	101	
go:GO:0003174	go	mitral valve development	7	15	30	56	105	
go:GO:0003184	go	pulmonary valve morphogenesis	7	15	30	56	105	
go:GO:0003190	go	atrioventricular valve formation	7	15	30	56	105	
go:GO:0003206	go	cardiac chamber morphogenesis	7	15	30	56	105	
go:GO:0003228	go	atrial cardiac muscle tissue development	10	25	49	97	195	
go:GO:0003241	go	growth involved in heart morphogenesis	7	15	30	56	105	
go:GO:0003254	go	regulation of membrane depolarization	10	25	49	97	195	
go:GO:0003281	go	ventricular septum development	7	15	30	56	105	
go:GO:0003289	go	atrial septum primum morphogenesis	7	15	30	56	105	
go:GO:0003299	go	muscle hypertrophy in response to stress	10	25	49	98	197	
go:GO:0006012	go	galactose metabolic process	9	20	39	78	155	
go:GO:0006048	go	UDP-N-acetylglucosamine biosynthetic process	9	20	39	78	154	
go:GO:0006071	go	glycerol metabolic process	1	1	1	3	4	
go:GO:0006084	go	acetyl-CoA metabolic process	6	12	22	42	80	
go:GO:0006090	go	pyruvate metabolic process	6	12	22	40	77	
go:GO:0006107	go	oxaloacetate metabolic process	6	12	22	42	80	
go:GO:0006109	go	regulation of carbohydrate metabolic process	9	20	39	78	155	
go:GO:0006112	go	energy reserve metabolic process	1	1	1	3	4	
go:GO:0006119	go	oxidative phosphorylation	6	12	22	40	78	
go:GO:0006171	go	cAMP biosynthetic process	10	23	45	89	175	
go:GO:0006183	go	GTP biosynthetic process	9	19	35	70	137	
go:GO:0006198	go	cAMP catabolic process	10	23	45	89	175	
go:GO:0006208	go	pyrimidine nucleobase catabolic process	9	19	35	71	139	
go:GO:0006260	go	DNA replication	9	19	37	74	146	
go:GO:0006270	go	DNA replication initiation	9	19	37	74	146	
go:GO:0006281	go	DNA repair	9	19	37	74	147	
go:GO:0006284	go	base-excision repair	9	19	37	74	147	
go:GO:0006285	go	base-excision repair, AP site formation	9	19	37	74	147	
go:GO:0006289	go	nucleotide-excision repair	9	19	37	74	147	
go:GO:0006298	go	mismatch repair	10	22	42	85	165	
go:GO:0006304	go	DNA modification	9	19	37	74	147	
go:GO:0006312	go	mitotic recombination	7	15	27	49	93	
go:GO:0006325	go	chromatin organization	9	21	41	84	164	
go:GO:0006335	go	DNA replication-dependent chromatin assembly	9	19	37	74	146	
go:GO:0006353	go	DNA-templated transcription termination	9	19	37	73	144	
go:GO:0006362	go	transcription elongation by RNA polymerase I	9	19	37	73	144	
go:GO:0006364	go	rRNA processing	9	19	36	72	140	
go:GO:0006368	go	transcription elongation by RNA polymerase II	9	19	37	73	144	
go:GO:0006369	go	termination of RNA polymerase II transcription	9	19	37	73	144	
go:GO:0006383	go	transcription by RNA polymerase III	9	19	37	73	144	
go:GO:0006402	go	mRNA catabolic process	9	19	37	73	144	
go:GO:0006406	go	mRNA export from nucleus	9	19	36	72	141	
go:GO:0006412	go	translation	9	19	36	72	142	
go:GO:0006457	go	protein folding	10	24	47	93	187	
go:GO:0006476	go	protein deacetylation	9	19	36	72	142	
go:GO:0006479	go	protein methylation	10	22	42	85	167	
go:GO:0006493	go	protein O-linked glycosylation	9	20	39	78	154	
go:GO:0006498	go	N-terminal protein lipidation	10	24	46	92	185	
go:GO:0006505	go	GPI anchor metabolic process	10	24	47	93	187	
go:GO:0006520	go	amino acid metabolic process	6	12	22	42	80	
go:GO:0006569	go	L-tryptophan catabolic process	6	12	21	38	74	
go:GO:0006572	go	L-tyrosine catabolic process	6	12	21	38	74	
go:GO:0006596	go	polyamine biosynthetic process	9	19	35	71	138	
go:GO:0006605	go	protein targeting	9	20	38	76	151	
go:GO:0006611	go	protein export from nucleus	9	19	36	72	141	
go:GO:0006613	go	cotranslational protein targeting to membrane	9	20	38	76	151	
go:GO:0006614	go	SRP-dependent cotranslational protein targeting to membrane	9	20	38	76	151	
go:GO:0006617	go	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition	9	20	38	76	151	
go:GO:0006626	go	obsolete protein targeting to mitochondrion	10	24	47	94	189	
go:GO:0006627	go	obsolete protein processing involved in protein targeting to mitochondrion	10	24	47	94	189	
go:GO:0006641	go	triglyceride metabolic process	1	1	1	3	4	
go:GO:0006644	go	phospholipid metabolic process	10	24	46	92	185	
go:GO:0006685	go	sphingomyelin catabolic process	10	24	46	92	185	
go:GO:0006686	go	sphingomyelin biosynthetic process	10	24	46	92	185	
go:GO:0006702	go	androgen biosynthetic process	7	14	25	47	90	
go:GO:0006703	go	estrogen biosynthetic process	9	21	40	81	159	
go:GO:0006740	go	NADPH regeneration	9	19	35	71	139	
go:GO:0006776	go	vitamin A metabolic process	1	1	3	5	9	
go:GO:0006778	go	porphyrin-containing compound metabolic process	6	12	22	40	77	
go:GO:0006784	go	heme A biosynthetic process	6	12	22	40	77	
go:GO:0006790	go	sulfur compound metabolic process	1	1	3	5	8	
go:GO:0006793	go	phosphorus metabolic process	9	19	35	70	137	
go:GO:0006828	go	manganese ion transport	10	22	42	85	167	
go:GO:0006836	go	neurotransmitter transport	8	18	33	64	123	
go:GO:0006839	go	mitochondrial transport	10	24	47	94	189	
go:GO:0006842	go	tricarboxylic acid transport	1	1	2	4	6	
go:GO:0006848	go	pyruvate transport	10	24	47	94	189	
go:GO:0006851	go	mitochondrial calcium ion transmembrane transport	10	24	47	94	189	
go:GO:0006878	go	intracellular copper ion homeostasis	9	21	41	83	162	
go:GO:0006892	go	post-Golgi vesicle-mediated transport	10	24	48	96	192	
go:GO:0006896	go	Golgi to vacuole transport	10	24	48	96	192	
go:GO:0006903	go	obsolete vesicle targeting	10	24	48	96	192	
go:GO:0006909	go	phagocytosis	3	7	12	18	34	
go:GO:0006936	go	muscle contraction	10	25	49	98	196	
go:GO:0006937	go	regulation of muscle contraction	10	25	49	98	197	
go:GO:0006939	go	smooth muscle contraction	10	25	49	98	197	
go:GO:0006941	go	striated muscle contraction	10	25	49	98	196	
go:GO:0006954	go	inflammatory response	3	7	12	18	34	
go:GO:0006968	go	cellular defense response	3	7	12	19	36	
go:GO:0007005	go	mitochondrion organization	10	24	47	94	189	
go:GO:0007007	go	inner mitochondrial membrane organization	10	24	47	94	189	
go:GO:0007009	go	plasma membrane organization	10	24	48	96	192	
go:GO:0007023	go	post-chaperonin tubulin folding pathway	10	24	47	93	187	
go:GO:0007049	go	cell cycle	7	15	27	49	93	
go:GO:0007051	go	spindle organization	7	15	27	49	94	
go:GO:0007056	go	spindle assembly involved in female meiosis	7	14	25	46	88	
go:GO:0007059	go	chromosome segregation	7	15	27	49	95	
go:GO:0007093	go	mitotic cell cycle checkpoint signaling	9	20	38	76	150	
go:GO:0007141	go	male meiosis I	7	14	25	46	88	
go:GO:0007155	go	cell adhesion	3	6	10	15	27	
go:GO:0007156	go	homophilic cell-cell adhesion	3	6	10	15	27	
go:GO:0007168	go	receptor guanylyl cyclase signaling pathway	9	20	38	75	148	
go:GO:0007178	go	cell surface receptor protein serine/threonine kinase signaling pathway	10	23	44	87	170	
go:GO:0007187	go	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	9	20	38	75	148	
go:GO:0007192	go	adenylate cyclase-activating serotonin receptor signaling pathway	10	23	45	89	175	
go:GO:0007207	go	phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway	9	20	38	75	148	
go:GO:0007213	go	G protein-coupled acetylcholine receptor signaling pathway	9	20	38	75	148	
go:GO:0007220	go	Notch receptor processing	8	16	31	58	108	
go:GO:0007221	go	positive regulation of transcription of Notch receptor target	8	16	31	58	108	
go:GO:0007250	go	activation of NF-kappaB-inducing kinase activity	8	16	31	58	109	
go:GO:0007264	go	small GTPase-mediated signal transduction	9	20	38	76	150	
go:GO:0007340	go	acrosome reaction	7	14	25	46	88	
go:GO:0007341	go	penetration of zona pellucida	7	14	25	46	88	
go:GO:0007346	go	regulation of mitotic cell cycle	8	16	31	59	112	
go:GO:0007369	go	gastrulation	7	15	30	57	107	
go:GO:0007492	go	endoderm development	7	15	29	55	104	
go:GO:0007507	go	heart development	7	15	30	56	105	
go:GO:0007528	go	neuromuscular junction development	8	18	33	63	122	
go:GO:0007586	go	digestion	1	1	2	4	5	
go:GO:0007599	go	hemostasis	3	6	11	17	31	
go:GO:0007600	go	sensory perception	1	3	5	9	14	
go:GO:0007610	go	behavior	6	13	24	44	85	
go:GO:0007620	go	copulation	7	14	25	47	89	
go:GO:0007623	go	circadian rhythm	8	18	34	65	126	
go:GO:0008033	go	tRNA processing	9	19	36	72	140	
go:GO:0008063	go	Toll signaling pathway	3	7	13	20	37	
go:GO:0008216	go	spermidine metabolic process	9	19	35	71	138	
go:GO:0008593	go	regulation of Notch signaling pathway	8	16	31	58	108	
go:GO:0008594	go	photoreceptor cell morphogenesis	7	15	28	52	100	
go:GO:0008627	go	intrinsic apoptotic signaling pathway in response to osmotic stress	5	10	17	30	59	
go:GO:0008643	go	carbohydrate transport	9	20	39	78	155	
go:GO:0008654	go	phospholipid biosynthetic process	10	24	46	92	185	
go:GO:0009072	go	aromatic amino acid metabolic process	6	12	22	40	77	
go:GO:0009086	go	obsolete methionine biosynthetic process	10	22	42	85	167	
go:GO:0009101	go	glycoprotein biosynthetic process	2	4	6	10	15	
go:GO:0009117	go	nucleotide metabolic process	9	19	35	71	139	
go:GO:0009119	go	ribonucleoside metabolic process	9	19	35	71	139	
go:GO:0009130	go	pyrimidine nucleoside monophosphate biosynthetic process	9	19	35	71	139	
go:GO:0009134	go	nucleoside diphosphate catabolic process	9	19	35	71	139	
go:GO:0009142	go	nucleoside triphosphate biosynthetic process	9	19	35	70	137	
go:GO:0009143	go	nucleoside triphosphate catabolic process	9	19	35	71	139	
go:GO:0009156	go	ribonucleoside monophosphate biosynthetic process	9	19	35	71	139	
go:GO:0009159	go	deoxyribonucleoside monophosphate catabolic process	9	19	35	71	139	
go:GO:0009176	go	pyrimidine deoxyribonucleoside monophosphate metabolic process	6	12	22	40	77	
go:GO:0009211	go	pyrimidine deoxyribonucleoside triphosphate metabolic process	6	12	22	40	77	
go:GO:0009225	go	nucleotide-sugar metabolic process	9	19	35	70	137	
go:GO:0009249	go	protein lipoylation	1	1	1	1	2	
go:GO:0009262	go	deoxyribonucleotide metabolic process	9	19	35	71	139	
go:GO:0009267	go	cellular response to starvation	9	19	35	67	132	
go:GO:0009310	go	amine catabolic process	6	12	21	38	74	
go:GO:0009396	go	folic acid-containing compound biosynthetic process	6	12	22	40	77	
go:GO:0009408	go	response to heat	9	19	35	67	131	
go:GO:0009415	go	response to water	5	10	18	31	60	
go:GO:0009566	go	fertilization	7	14	25	46	88	
go:GO:0009595	go	detection of biotic stimulus	1	3	5	8	13	
go:GO:0009608	go	response to symbiont	3	7	12	18	34	
go:GO:0009612	go	response to mechanical stimulus	1	3	5	8	13	
go:GO:0009629	go	response to gravity	9	20	39	79	157	
go:GO:0009635	go	response to herbicide	6	13	23	43	82	
go:GO:0009637	go	response to blue light	6	12	21	38	72	
go:GO:0009651	go	response to salt stress	5	10	18	31	60	
go:GO:0009756	go	carbohydrate mediated signaling	9	20	39	78	155	
go:GO:0009886	go	post-embryonic animal morphogenesis	7	15	30	57	106	
go:GO:0009948	go	anterior/posterior axis specification	8	17	32	62	118	
go:GO:0009992	go	intracellular water homeostasis	5	10	17	30	59	
go:GO:0009994	go	oocyte differentiation	9	21	40	81	159	
go:GO:0010225	go	response to UV-C	1	2	4	7	12	
go:GO:0010226	go	response to lithium ion	6	13	23	43	83	
go:GO:0010273	go	detoxification of copper ion	9	21	41	83	162	
go:GO:0010454	go	negative regulation of cell fate commitment	5	11	20	35	66	
go:GO:0010499	go	proteasomal ubiquitin-independent protein catabolic process	10	24	47	94	190	
go:GO:0010523	go	negative regulation of calcium ion transport into cytosol	5	11	20	36	68	
go:GO:0010544	go	negative regulation of platelet activation	3	6	11	17	31	
go:GO:0010560	go	positive regulation of glycoprotein biosynthetic process	9	20	39	78	154	
go:GO:0010565	go	regulation of ketone metabolic process	6	12	22	39	75	
go:GO:0010636	go	positive regulation of mitochondrial fusion	10	24	47	94	189	
go:GO:0010644	go	cell communication by electrical coupling	8	18	33	64	124	
go:GO:0010668	go	ectodermal cell differentiation	1	2	4	7	11	
go:GO:0010728	go	regulation of hydrogen peroxide biosynthetic process	6	12	22	40	78	
go:GO:0010743	go	regulation of macrophage derived foam cell differentiation	3	6	11	16	29	
go:GO:0010763	go	positive regulation of fibroblast migration	3	6	10	15	28	
go:GO:0010765	go	positive regulation of sodium ion transport	5	10	17	30	59	
go:GO:0010812	go	negative regulation of cell-substrate adhesion	3	6	10	15	27	
go:GO:0010829	go	negative regulation of D-glucose transmembrane transport	4	9	16	29	56	
go:GO:0010832	go	negative regulation of myotube differentiation	5	11	20	36	69	
go:GO:0010901	go	regulation of very-low-density lipoprotein particle remodeling	1	1	1	2	3	
go:GO:0010921	go	regulation of phosphatase activity	9	19	35	68	134	
go:GO:0010934	go	macrophage cytokine production	3	7	13	20	38	
go:GO:0010975	go	regulation of neuron projection development	8	18	33	63	122	
go:GO:0010976	go	positive regulation of neuron projection development	8	18	33	63	122	
go:GO:0010982	go	regulation of high-density lipoprotein particle clearance	1	1	1	2	3	
go:GO:0014012	go	peripheral nervous system axon regeneration	1	2	4	6	10	
go:GO:0014013	go	regulation of gliogenesis	8	18	33	63	121	
go:GO:0014014	go	negative regulation of gliogenesis	8	18	33	63	121	
go:GO:0014034	go	neural crest cell fate commitment	8	18	33	63	122	
go:GO:0014049	go	positive regulation of glutamate secretion	8	18	34	66	130	
go:GO:0014051	go	gamma-aminobutyric acid secretion	6	12	21	37	70	
go:GO:0014075	go	response to amine	6	13	23	43	82	
go:GO:0014744	go	positive regulation of muscle adaptation	10	25	49	98	196	
go:GO:0014805	go	smooth muscle adaptation	10	25	49	98	197	
go:GO:0014855	go	striated muscle cell proliferation	10	25	49	98	196	
go:GO:0014905	go	myoblast fusion involved in skeletal muscle regeneration	10	25	49	98	196	
go:GO:0014909	go	smooth muscle cell migration	10	25	49	98	197	
go:GO:0015671	go	oxygen transport	1	1	2	4	6	
go:GO:0015701	go	bicarbonate transport	5	10	17	30	59	
go:GO:0015749	go	monosaccharide transmembrane transport	9	20	39	78	155	
go:GO:0015791	go	polyol transmembrane transport	1	1	2	4	6	
go:GO:0015793	go	glycerol transmembrane transport	1	1	2	4	6	
go:GO:0015807	go	L-amino acid transport	1	1	2	4	6	
go:GO:0015812	go	gamma-aminobutyric acid transport	6	12	21	37	70	
go:GO:0015813	go	L-glutamate transmembrane transport	8	18	33	64	123	
go:GO:0015818	go	isoleucine transport	1	1	2	4	6	
go:GO:0015823	go	phenylalanine transport	1	1	2	4	6	
go:GO:0015846	go	polyamine transport	9	19	35	71	138	
go:GO:0015884	go	folic acid transport	1	1	2	4	6	
go:GO:0015936	go	coenzyme A metabolic process	6	12	22	42	80	
go:GO:0015937	go	coenzyme A biosynthetic process	6	12	22	42	80	
go:GO:0016032	go	viral process	2	4	7	11	18	
go:GO:0016045	go	detection of bacterium	3	7	12	18	34	
go:GO:0016050	go	vesicle organization	10	24	48	96	194	
go:GO:0016053	go	obsolete organic acid biosynthetic process	6	12	22	42	80	
go:GO:0016055	go	Wnt signaling pathway	8	16	31	59	111	
go:GO:0016101	go	diterpenoid metabolic process	1	1	3	5	9	
go:GO:0016102	go	diterpenoid biosynthetic process	1	1	3	5	9	
go:GO:0016115	go	terpenoid catabolic process	1	1	3	5	9	
go:GO:0016137	go	glycoside metabolic process	9	20	39	78	155	
go:GO:0016192	go	vesicle-mediated transport	10	24	48	96	194	
go:GO:0016236	go	macroautophagy	10	24	47	94	188	
go:GO:0016237	go	microautophagy	10	24	47	94	188	
go:GO:0016264	go	gap junction assembly	8	18	33	64	124	
go:GO:0016310	go	phosphorylation	9	19	35	68	134	
go:GO:0016311	go	dephosphorylation	9	19	35	68	134	
go:GO:0016485	go	protein processing	10	24	46	92	184	
go:GO:0016562	go	protein import into peroxisome matrix, receptor recycling	10	24	47	93	186	
go:GO:0016973	go	poly(A)+ mRNA export from nucleus	9	19	36	72	141	
go:GO:0017121	go	plasma membrane phospholipid scrambling	10	24	46	91	181	
