key	source	name	k10	k25	k50	k100	k200	provenance
go:GO:0048738	go	cardiac muscle tissue development	6	15	27	45	89	
go:GO:0048752	go	semicircular canal morphogenesis	6	17	36	78	165	
go:GO:0048814	go	regulation of dendrite morphogenesis	6	17	40	84	174	
go:GO:0048871	go	multicellular organismal-level homeostasis	6	20	44	92	191	
go:GO:0048873	go	homeostasis of number of cells within a tissue	6	16	33	59	121	
go:GO:0050435	go	amyloid-beta metabolic process	6	15	26	43	83	
go:GO:0050654	go	chondroitin sulfate proteoglycan metabolic process	2	2	3	4	6	
go:GO:0050679	go	positive regulation of epithelial cell proliferation	6	14	23	38	75	
go:GO:0050796	go	regulation of insulin secretion	6	16	32	53	110	
go:GO:0050848	go	regulation of calcium-mediated signaling	6	15	27	44	88	
go:GO:0050850	go	positive regulation of calcium-mediated signaling	6	15	27	44	88	
go:GO:0050865	go	regulation of cell activation	6	10	15	24	48	
go:GO:0050867	go	positive regulation of cell activation	6	10	15	24	48	
go:GO:0050878	go	regulation of body fluid levels	6	20	44	91	187	
go:GO:0050892	go	intestinal absorption	2	4	6	9	17	
go:GO:0050900	go	leukocyte migration	6	10	15	24	48	
go:GO:0050909	go	sensory perception of taste	5	7	10	17	33	
go:GO:0050915	go	sensory perception of sour taste	5	7	10	17	33	
go:GO:0050918	go	positive chemotaxis	6	10	15	24	48	
go:GO:0050926	go	regulation of positive chemotaxis	6	10	15	24	48	
go:GO:0050953	go	sensory perception of light stimulus	5	7	10	17	33	
go:GO:0050974	go	detection of mechanical stimulus involved in sensory perception	7	21	45	93	192	
go:GO:0051048	go	negative regulation of secretion	6	15	26	43	84	
go:GO:0051051	go	negative regulation of transport	6	15	26	43	86	
go:GO:0051053	go	negative regulation of DNA metabolic process	6	15	26	43	85	
go:GO:0051055	go	negative regulation of lipid biosynthetic process	6	15	26	43	86	
go:GO:0051057	go	positive regulation of small GTPase mediated signal transduction	6	16	33	59	124	
go:GO:0051101	go	regulation of DNA binding	6	16	33	69	144	
go:GO:0051126	go	negative regulation of actin nucleation	6	15	27	45	90	
go:GO:0051149	go	positive regulation of muscle cell differentiation	6	15	27	45	91	
go:GO:0051151	go	negative regulation of smooth muscle cell differentiation	6	15	26	43	86	
go:GO:0051168	go	nuclear export	6	16	33	69	142	
go:GO:0051223	go	regulation of protein transport	6	16	33	69	144	
go:GO:0051254	go	positive regulation of RNA metabolic process	6	16	33	69	142	
go:GO:0051260	go	protein homooligomerization	6	16	31	52	107	
go:GO:0051262	go	protein tetramerization	6	16	31	52	107	
go:GO:0051284	go	obsolete positive regulation of sequestering of calcium ion	6	15	27	44	88	
go:GO:0051291	go	protein heterooligomerization	6	16	31	52	107	
go:GO:0051301	go	cell division	6	16	33	61	126	
go:GO:0051304	go	chromosome separation	6	16	33	61	126	
go:GO:0051306	go	mitotic sister chromatid separation	6	16	33	61	126	
go:GO:0051450	go	myoblast proliferation	6	15	27	45	91	
go:GO:0051454	go	intracellular pH elevation	6	20	44	91	189	
go:GO:0051461	go	positive regulation of corticotropin secretion	6	15	26	43	84	
go:GO:0051490	go	negative regulation of filopodium assembly	6	17	40	84	174	
go:GO:0051546	go	keratinocyte migration	6	14	23	38	74	
go:GO:0051580	go	regulation of neurotransmitter uptake	6	17	40	85	178	
go:GO:0051589	go	negative regulation of neurotransmitter transport	6	17	40	85	178	
go:GO:0051590	go	positive regulation of neurotransmitter transport	6	17	40	85	178	
go:GO:0051599	go	response to hydrostatic pressure	6	20	44	91	189	
go:GO:0051603	go	obsolete proteolysis involved in protein catabolic process	6	16	33	69	144	
go:GO:0051606	go	detection of stimulus	5	7	10	17	33	
go:GO:0051610	go	serotonin uptake	6	16	35	75	158	
go:GO:0051646	go	mitochondrion localization	6	16	35	76	161	
go:GO:0051656	go	establishment of organelle localization	6	16	31	52	105	
go:GO:0051660	go	establishment of centrosome localization	6	16	33	61	126	
go:GO:0051694	go	pointed-end actin filament capping	6	15	27	45	90	
go:GO:0051703	go	biological process involved in intraspecies interaction between organisms	6	17	38	82	170	
go:GO:0051905	go	establishment of pigment granule localization	5	8	11	18	35	
go:GO:0051932	go	synaptic transmission, GABAergic	6	17	40	85	178	
go:GO:0051939	go	gamma-aminobutyric acid import	6	17	40	85	178	
go:GO:0051964	go	negative regulation of synapse assembly	6	17	40	84	174	
go:GO:0051988	go	regulation of attachment of spindle microtubules to kinetochore	6	16	33	61	126	
go:GO:0052547	go	regulation of peptidase activity	6	16	33	65	134	
go:GO:0055001	go	muscle cell development	6	15	27	45	91	
go:GO:0055006	go	cardiac cell development	6	15	27	45	89	
go:GO:0055007	go	cardiac muscle cell differentiation	6	15	27	45	89	
go:GO:0055022	go	negative regulation of cardiac muscle tissue growth	6	15	26	43	86	
go:GO:0055062	go	phosphate ion homeostasis	6	13	22	36	66	
go:GO:0055070	go	copper ion homeostasis	6	19	42	87	182	
go:GO:0055078	go	sodium ion homeostasis	6	20	44	91	190	
go:GO:0055095	go	lipoprotein particle mediated signaling	2	4	7	10	20	
go:GO:0055123	go	digestive system development	6	14	25	42	82	
go:GO:0060033	go	anatomical structure regression	6	14	24	39	77	
go:GO:0060039	go	pericardium development	6	15	27	45	89	
go:GO:0060055	go	angiogenesis involved in wound healing	8	23	47	97	197	
go:GO:0060070	go	canonical Wnt signaling pathway	6	16	33	59	120	
go:GO:0060081	go	membrane hyperpolarization	6	15	27	44	87	
go:GO:0060159	go	regulation of dopamine receptor signaling pathway	6	17	40	85	178	
go:GO:0060232	go	delamination	6	14	23	38	74	
go:GO:0060251	go	regulation of glial cell proliferation	6	17	40	84	174	
go:GO:0060296	go	regulation of cilium beat frequency involved in ciliary motility	6	16	33	60	125	
go:GO:0060307	go	regulation of ventricular cardiac muscle cell membrane repolarization	6	15	27	44	87	
go:GO:0060319	go	primitive erythrocyte differentiation	6	14	24	40	79	
go:GO:0060324	go	face development	6	17	37	79	166	
go:GO:0060326	go	cell chemotaxis	6	10	15	24	48	
go:GO:0060330	go	regulation of response to type II interferon	6	10	15	24	48	
go:GO:0060332	go	positive regulation of response to type II interferon	6	10	15	24	48	
go:GO:0060338	go	regulation of type I interferon-mediated signaling pathway	6	10	15	24	48	
go:GO:0060340	go	positive regulation of type I interferon-mediated signaling pathway	6	10	15	24	48	
go:GO:0060350	go	endochondral bone morphogenesis	6	13	22	35	64	
go:GO:0060354	go	negative regulation of cell adhesion molecule production	6	14	23	37	69	
go:GO:0060390	go	regulation of SMAD protein signal transduction	6	16	33	59	122	
go:GO:0060391	go	positive regulation of SMAD protein signal transduction	6	16	33	59	122	
go:GO:0060395	go	SMAD protein signal transduction	6	16	33	59	122	
go:GO:0060412	go	ventricular septum morphogenesis	6	15	27	45	89	
go:GO:0060444	go	branching involved in mammary gland duct morphogenesis	6	12	21	34	63	
go:GO:0060449	go	bud elongation involved in lung branching	6	14	25	41	81	
go:GO:0060452	go	positive regulation of cardiac muscle contraction	6	15	26	43	86	
go:GO:0060491	go	regulation of cell projection assembly	6	17	40	84	174	
go:GO:0060536	go	cartilage morphogenesis	6	13	22	35	64	
go:GO:0060537	go	muscle tissue development	6	15	27	45	91	
go:GO:0060539	go	diaphragm development	6	14	25	41	81	
go:GO:0060541	go	respiratory system development	6	14	25	41	81	
go:GO:0060575	go	intestinal epithelial cell differentiation	6	14	24	40	79	
go:GO:0060600	go	dichotomous subdivision of an epithelial terminal unit	6	14	23	38	76	
go:GO:0060623	go	regulation of chromosome condensation	6	16	33	61	126	
go:GO:0060664	go	epithelial cell proliferation involved in salivary gland morphogenesis	6	14	23	38	75	
go:GO:0060749	go	mammary gland alveolus development	6	12	21	34	63	
go:GO:0060765	go	regulation of androgen receptor signaling pathway	6	15	26	43	85	
go:GO:0060766	go	negative regulation of androgen receptor signaling pathway	6	15	26	43	85	
go:GO:0060837	go	blood vessel endothelial cell differentiation	6	14	23	37	72	
go:GO:0060872	go	semicircular canal development	6	17	36	78	165	
go:GO:0060896	go	neural plate pattern specification	6	17	40	84	176	
go:GO:0060907	go	positive regulation of macrophage cytokine production	6	10	15	24	48	
go:GO:0060921	go	sinoatrial node cell differentiation	6	15	27	45	89	
go:GO:0060931	go	sinoatrial node cell development	6	15	27	45	89	
go:GO:0060971	go	embryonic heart tube left/right pattern formation	6	15	27	45	89	
go:GO:0060977	go	coronary vasculature morphogenesis	6	15	27	45	89	
go:GO:0060993	go	kidney morphogenesis	6	20	43	89	185	
go:GO:0060999	go	positive regulation of dendritic spine development	6	17	40	84	174	
go:GO:0061005	go	cell differentiation involved in kidney development	6	20	43	89	185	
go:GO:0061009	go	common bile duct development	6	14	25	42	82	
go:GO:0061029	go	eyelid development in camera-type eye	5	8	11	18	35	
go:GO:0061044	go	negative regulation of vascular wound healing	8	23	47	97	197	
go:GO:0061061	go	muscle structure development	6	15	27	45	91	
go:GO:0061082	go	myeloid leukocyte cytokine production	6	10	15	24	48	
go:GO:0061098	go	positive regulation of protein tyrosine kinase activity	6	16	33	59	124	
go:GO:0061099	go	negative regulation of protein tyrosine kinase activity	6	15	26	43	85	
go:GO:0061337	go	cardiac conduction	6	15	27	44	87	
go:GO:0061339	go	establishment or maintenance of monopolar cell polarity	6	16	31	49	97	
go:GO:0061355	go	Wnt protein secretion	6	16	33	59	120	
go:GO:0061387	go	regulation of extent of cell growth	6	17	40	84	174	
go:GO:0061484	go	hematopoietic stem cell homeostasis	6	16	33	59	121	
go:GO:0061525	go	hindgut development	6	14	25	42	82	
go:GO:0061668	go	mitochondrial ribosome assembly	6	16	35	76	161	
go:GO:0061684	go	chaperone-mediated autophagy	6	16	31	52	109	
go:GO:0061687	go	detoxification of inorganic compound	6	19	42	87	182	
go:GO:0061709	go	reticulophagy	6	16	33	64	133	
go:GO:0061724	go	lipophagy	2	4	7	10	20	
go:GO:0061734	go	type 2 mitophagy	6	16	35	76	161	
go:GO:0061763	go	multivesicular body-lysosome fusion	6	16	31	52	106	
go:GO:0061842	go	microtubule organizing center localization	6	16	33	61	126	
go:GO:0061844	go	antimicrobial humoral immune response mediated by antimicrobial peptide	6	10	15	24	44	
go:GO:0062125	go	regulation of mitochondrial gene expression	6	16	35	76	161	
go:GO:0062149	go	obsolete detection of stimulus involved in sensory perception of pain	5	7	10	17	33	
go:GO:0062197	go	cellular response to chemical stress	6	16	34	73	149	
go:GO:0070071	go	proton-transporting two-sector ATPase complex assembly	6	16	35	76	161	
go:GO:0070127	go	tRNA aminoacylation for mitochondrial protein translation	6	16	33	66	136	
go:GO:0070129	go	regulation of mitochondrial translation	6	16	35	76	161	
go:GO:0070131	go	positive regulation of mitochondrial translation	6	16	35	76	161	
go:GO:0070170	go	regulation of tooth mineralization	6	13	22	36	65	
go:GO:0070197	go	meiotic attachment of telomere to nuclear envelope	6	16	33	61	127	
go:GO:0070200	go	establishment of protein localization to telomere	6	16	33	61	127	
go:GO:0070213	go	protein auto-ADP-ribosylation	6	16	35	74	155	
go:GO:0070235	go	regulation of activation-induced cell death of T cells	6	10	15	24	48	
go:GO:0070254	go	mucus secretion	6	16	29	47	94	
go:GO:0070278	go	extracellular matrix constituent secretion	6	16	29	47	94	
go:GO:0070291	go	N-acylethanolamine metabolic process	2	4	7	11	26	
go:GO:0070296	go	sarcoplasmic reticulum calcium ion transport	6	15	27	44	88	
go:GO:0070306	go	lens fiber cell differentiation	5	8	11	18	35	
go:GO:0070307	go	lens fiber cell development	5	8	11	18	35	
go:GO:0070424	go	regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	6	10	15	24	48	
go:GO:0070427	go	nucleotide-binding oligomerization domain containing 1 signaling pathway	6	10	15	24	48	
go:GO:0070493	go	thrombin-activated receptor signaling pathway	8	23	47	96	196	
go:GO:0070525	go	obsolete tRNA threonylcarbamoyladenosine metabolic process	6	16	33	66	136	
go:GO:0070562	go	regulation of vitamin D receptor signaling pathway	6	13	22	36	66	
go:GO:0070601	go	centromeric sister chromatid cohesion	6	16	33	61	126	
go:GO:0070729	go	cyclic nucleotide transport	6	16	35	76	161	
go:GO:0070741	go	response to interleukin-6	6	10	15	24	48	
go:GO:0070936	go	protein K48-linked ubiquitination	6	16	33	69	144	
go:GO:0070945	go	neutrophil-mediated killing of gram-negative bacterium	6	10	15	24	44	
go:GO:0071073	go	positive regulation of phospholipid biosynthetic process	2	4	7	10	20	
go:GO:0071169	go	establishment of protein localization to chromatin	6	16	33	69	144	
go:GO:0071287	go	cellular response to manganese ion	6	16	35	76	161	
go:GO:0071320	go	cellular response to cAMP	6	16	32	55	114	
go:GO:0071371	go	cellular response to gonadotropin stimulus	6	11	18	30	57	
go:GO:0071372	go	cellular response to follicle-stimulating hormone stimulus	6	11	18	30	57	
go:GO:0071375	go	cellular response to peptide hormone stimulus	6	16	32	53	110	
go:GO:0071380	go	cellular response to prostaglandin E stimulus	6	16	32	54	111	
go:GO:0071393	go	cellular response to progesterone stimulus	6	11	18	30	57	
go:GO:0071396	go	cellular response to lipid	2	4	7	10	20	
go:GO:0071402	go	cellular response to lipoprotein particle stimulus	2	4	7	10	20	
go:GO:0071453	go	cellular response to oxygen levels	6	16	34	73	149	
go:GO:0071467	go	cellular response to pH	6	20	44	91	189	
go:GO:0071474	go	cellular hyperosmotic response	6	20	44	91	189	
go:GO:0071495	go	cellular response to endogenous stimulus	6	16	32	53	110	
go:GO:0071514	go	genomic imprinting	6	11	18	31	58	
go:GO:0071529	go	cementum mineralization	6	13	22	36	65	
go:GO:0071585	go	detoxification of cadmium ion	6	19	42	87	182	
go:GO:0071605	go	monocyte chemotactic protein-1 production	6	10	15	24	48	
go:GO:0071624	go	positive regulation of granulocyte chemotaxis	6	10	15	24	48	
go:GO:0071639	go	positive regulation of monocyte chemotactic protein-1 production	6	10	15	24	48	
go:GO:0071672	go	negative regulation of smooth muscle cell chemotaxis	6	15	26	43	86	
go:GO:0071677	go	positive regulation of mononuclear cell migration	6	10	15	24	48	
go:GO:0071692	go	protein localization to extracellular region	6	16	31	51	103	
go:GO:0071694	go	maintenance of protein location in extracellular region	6	16	31	51	103	
go:GO:0071695	go	anatomical structure maturation	6	14	24	39	77	
go:GO:0071787	go	endoplasmic reticulum tubular network formation	6	16	33	64	133	
