pathway_id	pathway_name	symbol	hgnc_id	match_type	test	reason
R-HSA-9609690	HCMV Early Events	UL35	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL36	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL37	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL38	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL4	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL43	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL44	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL47	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL48	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL5	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL54	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL69	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL71	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL74	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL76	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL78	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL79	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL82	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL83	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL84	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL88	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL94	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL95	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL96	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL97	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL98	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	UL99	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US10	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US11	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US12	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US13	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US14	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US16	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US17	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US18	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US19	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US2	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US20	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US22	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US23	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US24	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US26	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US27	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US28	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US3	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US30	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US33A	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US34	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US34A	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US8	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	US9	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	gB	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	gH	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	gL	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	gM	-	-	0	symbol resolves to no HGNC record
R-HSA-9609690	HCMV Early Events	gN	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	CVC1	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	CVC2	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	DBP	HGNC:2697	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-9610379	HCMV Late Events	HELI	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	Hh5 strain Merlin complete genome	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	IRS1	HGNC:6125	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-9610379	HCMV Late Events	MCP	HGNC:6953	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-9610379	HCMV Late Events	NEC1	HGNC:8743	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-9610379	HCMV Late Events	NEC2	HGNC:8744	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-9610379	HCMV Late Events	RIR1	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	RL11	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	RL8A	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	RL9A	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	RNA4.9	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	SCP	HGNC:30657	alias	2	gene is covered by the exports but absent from this pathway
R-HSA-9610379	HCMV Late Events	TRM1	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	TRM2	HGNC:12318	previous	4	gene absent from exports; matched via the previous tier
R-HSA-9610379	HCMV Late Events	TRM3	HGNC:11568	alias	4	gene absent from exports; matched via the alias tier
R-HSA-9610379	HCMV Late Events	TRS1	HGNC:16292	previous	4	gene absent from exports; matched via the previous tier
R-HSA-9610379	HCMV Late Events	TRX1	HGNC:7132	alias	2	gene is covered by the exports but absent from this pathway
R-HSA-9610379	HCMV Late Events	TRX2	HGNC:15840	alias	2	gene is covered by the exports but absent from this pathway
R-HSA-9610379	HCMV Late Events	UL102	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL103	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL104	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL111A	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL112/UL113	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL117	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL120	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL121	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL122	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL130	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL131A	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL132	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL14	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL144	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL146	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL147	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL147A	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL148	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL15A	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL18	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL2	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL22A	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL23	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL24	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL25	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL26	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL29	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL31	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL32	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL35	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL36	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL38	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL41A	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL43	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL44	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL47	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL48	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL52	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL54	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL69	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL7	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL70	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL71	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL74	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL76	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL79	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL80	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL82	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL83	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL84	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL87	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL88	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL9	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL91	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL92	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL94	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL95	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL96	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL97	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	UL99	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	US22	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	US23	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	US32	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	gB	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	gH	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	gL	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	gM	-	-	0	symbol resolves to no HGNC record
R-HSA-9610379	HCMV Late Events	gN	-	-	0	symbol resolves to no HGNC record
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	18S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	5.8S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	5S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-9634815	Transcriptional Regulation by NPAS4	miR-224	-	-	0	symbol resolves to no HGNC record
R-HSA-9635465	Suppression of apoptosis	Rv3364c	-	-	0	symbol resolves to no HGNC record
R-HSA-9635465	Suppression of apoptosis	Rv3654c	-	-	0	symbol resolves to no HGNC record
R-HSA-9635465	Suppression of apoptosis	Rv3655c	-	-	0	symbol resolves to no HGNC record
R-HSA-9635465	Suppression of apoptosis	lprM	-	-	0	symbol resolves to no HGNC record
R-HSA-9635465	Suppression of apoptosis	ptpA	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	MT2748	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	PPE2	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	Rv1410c	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	Rv2895c	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	Rv3364c	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	Rv3654c	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	Rv3655c	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	adhE2	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	ahpC	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	ahpD	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	ahpE	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	aldR	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	bfr	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	bfrB	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	cpnT	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	dlaT	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	eis	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	esxA	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	esxG	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	esxH	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	fgd1	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	ggtA	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	glbN	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	irtA	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	irtB	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	katG	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	lpdC	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	lprG	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	lprM	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	msrA	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	ndkA	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	oppA	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	oppB	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	oppC	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	oppD	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	pstS1	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	ptpA	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	rpoA	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	rpoB	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	rpoC	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	rpoZ	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	sapM	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	secA1	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	secA2	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	secD	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	secE	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	secF	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	secG	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	secY	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	sodB	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	sodC	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	tpx	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	trx-2	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	trxA	-	-	0	symbol resolves to no HGNC record
R-HSA-9635486	Infection with Mycobacterium tuberculosis	trxB	-	-	0	symbol resolves to no HGNC record
R-HSA-9635644	Inhibition of membrane repair	esxG	-	-	0	symbol resolves to no HGNC record
R-HSA-9635644	Inhibition of membrane repair	esxH	-	-	0	symbol resolves to no HGNC record
R-HSA-9636249	Inhibition of nitric oxide production	PPE2	-	-	0	symbol resolves to no HGNC record
R-HSA-9636383	Prevention of phagosomal-lysosomal fusion	Rv1410c	-	-	0	symbol resolves to no HGNC record
R-HSA-9636383	Prevention of phagosomal-lysosomal fusion	esxG	-	-	0	symbol resolves to no HGNC record
R-HSA-9636383	Prevention of phagosomal-lysosomal fusion	esxH	-	-	0	symbol resolves to no HGNC record
R-HSA-9636383	Prevention of phagosomal-lysosomal fusion	lpdC	-	-	0	symbol resolves to no HGNC record
R-HSA-9636383	Prevention of phagosomal-lysosomal fusion	lprG	-	-	0	symbol resolves to no HGNC record
R-HSA-9636383	Prevention of phagosomal-lysosomal fusion	ndkA	-	-	0	symbol resolves to no HGNC record
R-HSA-9636383	Prevention of phagosomal-lysosomal fusion	ptpA	-	-	0	symbol resolves to no HGNC record
R-HSA-9636383	Prevention of phagosomal-lysosomal fusion	sapM	-	-	0	symbol resolves to no HGNC record
R-HSA-9636383	Prevention of phagosomal-lysosomal fusion	secA2	-	-	0	symbol resolves to no HGNC record
R-HSA-9636467	Blockage of phagosome acidification	ptpA	-	-	0	symbol resolves to no HGNC record
R-HSA-9636569	Suppression of autophagy	eis	-	-	0	symbol resolves to no HGNC record
R-HSA-9636569	Suppression of autophagy	sapM	-	-	0	symbol resolves to no HGNC record
R-HSA-9636667	Manipulation of host energy metabolism	esxA	-	-	0	symbol resolves to no HGNC record
R-HSA-9637628	Modulation by Mtb of host immune system	aldR	-	-	0	symbol resolves to no HGNC record
R-HSA-9637628	Modulation by Mtb of host immune system	esxA	-	-	0	symbol resolves to no HGNC record
R-HSA-9637628	Modulation by Mtb of host immune system	pstS1	-	-	0	symbol resolves to no HGNC record
R-HSA-9637628	Modulation by Mtb of host immune system	ptpA	-	-	0	symbol resolves to no HGNC record
R-HSA-9637679	Escape of Mtb from the phagocyte	cpnT	-	-	0	symbol resolves to no HGNC record
R-HSA-9637687	Suppression of phagosomal maturation	PPE2	-	-	0	symbol resolves to no HGNC record
R-HSA-9637687	Suppression of phagosomal maturation	Rv1410c	-	-	0	symbol resolves to no HGNC record
R-HSA-9637687	Suppression of phagosomal maturation	esxG	-	-	0	symbol resolves to no HGNC record
R-HSA-9637687	Suppression of phagosomal maturation	esxH	-	-	0	symbol resolves to no HGNC record
R-HSA-9637687	Suppression of phagosomal maturation	lpdC	-	-	0	symbol resolves to no HGNC record
R-HSA-9637687	Suppression of phagosomal maturation	lprG	-	-	0	symbol resolves to no HGNC record
R-HSA-9637687	Suppression of phagosomal maturation	ndkA	-	-	0	symbol resolves to no HGNC record
R-HSA-9637687	Suppression of phagosomal maturation	ptpA	-	-	0	symbol resolves to no HGNC record
R-HSA-9637687	Suppression of phagosomal maturation	sapM	-	-	0	symbol resolves to no HGNC record
R-HSA-9637687	Suppression of phagosomal maturation	secA2	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	PPE2	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	Rv1410c	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	Rv3364c	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	Rv3654c	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	Rv3655c	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	eis	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	esxA	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	esxG	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	esxH	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	lpdC	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	lprG	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	lprM	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	ndkA	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	ptpA	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	sapM	-	-	0	symbol resolves to no HGNC record
R-HSA-9637690	Response of Mtb to phagocytosis	secA2	-	-	0	symbol resolves to no HGNC record
R-HSA-9637698	Phagocyte cell death caused by cytosolic Mtb	cpnT	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	acrA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	acrB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	acrD	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	entS	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	exbB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	exbD	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	fepA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	fepB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	fepC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	fepD	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	fepG	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	fes	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	macA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	macB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	mdtA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	mdtB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	mdtC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	tolC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	tonB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	yqjH	-	-	0	symbol resolves to no HGNC record
R-HSA-9638334	Iron assimilation using enterobactin	yqjI	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	UTI89_C2180	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	acrA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	acrB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	acrD	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	chuA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	dppA	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	dppB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	dppC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	dppD	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	dppF	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	efeB	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	efeO	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	efeU	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	entS	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	espC	-	-	0	symbol resolves to no HGNC record
R-HSA-9638482	Metal ion assimilation from the host	exbB	-	-	0	symbol resolves to no HGNC record
